iter,repetition,loss,mean_Euler_error,optimal_N,var_loss,time,min_loss,max_loss,std_loss,P5_loss,P10_loss,P25_loss,P50_loss,P75_loss,P90_loss,P95_loss,min_mean_Euler_error,max_mean_Euler_error,std_mean_Euler_error,P5_mean_Euler_error,P10_mean_Euler_error,P25_mean_Euler_error,P50_mean_Euler_error,P75_mean_Euler_error,P90_mean_Euler_error,P95_mean_Euler_error,min_optimal_N,max_optimal_N,std_optimal_N,P5_optimal_N,P10_optimal_N,P25_optimal_N,P50_optimal_N,P75_optimal_N,P90_optimal_N,P95_optimal_N,min_var_loss,max_var_loss,std_var_loss,P5_var_loss,P10_var_loss,P25_var_loss,P50_var_loss,P75_var_loss,P90_var_loss,P95_var_loss,min_time,max_time,std_time,P5_time,P10_time,P25_time,P50_time,P75_time,P90_time,P95_time
0,9.5,0.16291538812220097,0.39620438117975587,2.0,0.005460303267056588,0.0053722339500382075,0.07039708644151688,0.304904043674469,0.06606114267277771,0.08949073925614356,0.0914195016026497,0.12130354344844818,0.1519422084093094,0.18605311587452888,0.27554047107696533,0.29294191002845765,0.2653244927282758,0.5521811692501556,0.07905678476271716,0.29904995525690303,0.30235614944093975,0.3482663028607049,0.38977980264839146,0.4313048439476009,0.5248931821204524,0.5412352576117504,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.2694678995758297e-07,0.0399654769897461,0.009948537113726551,2.5445991777814925e-06,4.968359193298966e-06,0.0001412205258384347,0.0008073984086513519,0.007031350582838059,0.016818399071693427,0.02086732196807863,0.0038840400002300157,0.019387422000363586,0.0033454631683779703,0.003988043150252451,0.00402425739971477,0.004198660000156451,0.004606651999893074,0.004974235249960657,0.005464080699994157,0.006793022150350235
10,9.5,0.589869374036789,0.7676447144732725,2.0,6.19032554095611e-06,0.05447947090003709,0.48237675428390503,0.6155446767807007,0.036983090262230435,0.4963264614343643,0.5555740118026733,0.5993508547544479,0.6035124659538269,0.6065743416547775,0.613017338514328,0.613946509361267,0.6945334795990076,0.7845665534425367,0.024941328585659138,0.7045006974641107,0.7452477781472419,0.7741772400225093,0.7768606429063148,0.7788286091862356,0.7829542171640886,0.7835473531888205,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.9923039255663752e-06,1.959113869816065e-05,5.619302245613235e-06,3.095644584391266e-06,3.132901794742793e-06,3.2489049772266297e-06,3.578976029530168e-06,3.9746975380694495e-06,1.657340780366212e-05,1.740069407969713e-05,0.04917194200015729,0.07396524000023419,0.0057058937845923955,0.050177993899865214,0.05028570179988492,0.051127423500020086,0.052232841999966695,0.05556394749999072,0.05989329270000781,0.06192504450036723
20,9.5,0.5867474794387817,0.7656904654544113,2.0,5.11675892630592e-06,0.1028664273500226,0.4987795352935791,0.6104996800422668,0.032975748697039814,0.5028175354003906,0.5487645149230957,0.5951367169618607,0.6012176871299744,0.6030022203922272,0.6047336459159851,0.6068733960390091,0.7062432550428918,0.781344789476622,0.022138096504221882,0.7090959787524446,0.7407121590310582,0.7714501945422931,0.7753822518740232,0.776532175486439,0.7776461095510913,0.7790206105959925,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.788787824101746e-06,1.2196491006761789e-05,3.001084116176397e-06,2.9212546651251615e-06,3.073067986406386e-06,3.3139471634058286e-06,3.89194770832546e-06,4.712384106824175e-06,1.0362480184994638e-05,1.0932035802397877e-05,0.09466115500026717,0.12164193800026624,0.008083398644563197,0.0947931822002829,0.09616736060006588,0.0976886065002418,0.0998641905000568,0.10368080324997209,0.11601434220033298,0.1202624705501421
30,9.5,0.5866777122020721,0.7656434537834294,2.0,5.078242320450954e-06,0.14935967330002314,0.49876099824905396,0.6052656173706055,0.03301596239775709,0.5003280788660049,0.5490185678005218,0.5985288023948669,0.600043773651123,0.6027222275733948,0.6047610104084015,0.6050268322229385,0.706230131224273,0.7779881858811261,0.022190891461276643,0.7073386842154173,0.7408738394158035,0.7736462335211469,0.7746248615942333,0.7763518679239567,0.7776638139086768,0.7778347067231938,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.8392267995513975e-06,1.010194537229836e-05,2.3643462009787926e-06,3.0874203366693114e-06,3.118168446235359e-06,3.416513791307807e-06,4.259367269696668e-06,5.359906208468601e-06,9.323720179963857e-06,9.71700277295895e-06,0.1383984980002424,0.17149435100009214,0.01035620702226296,0.14030965955009833,0.14082662209971203,0.14296309200017276,0.14526063049970617,0.15039200749993142,0.16948934410033872,0.17119734585032803
40,9.5,0.5847617730498313,0.7643908854969003,2.0,5.28575966018252e-06,0.19602991430006114,0.4967102110385895,0.6057077646255493,0.033006445296132114,0.5006237223744392,0.5457201659679413,0.594251275062561,0.5985055565834045,0.6011555194854736,0.6034907341003418,0.6049196660518646,0.7047767100568729,0.7782722946537088,0.022203537392333605,0.7075473965307278,0.738656645548897,0.7708769518941871,0.7736314086175223,0.7753421950815943,0.7768466036385016,0.7777658082934529,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.8435519197955727e-06,9.367733146063983e-06,2.029424259648625e-06,3.127445379504934e-06,3.2342258200515063e-06,3.7059031456010417e-06,5.0267999176867314e-06,6.072890537325293e-06,8.234839304350318e-06,9.23588397563435e-06,0.18351120300030743,0.22796173799997632,0.012327893644925661,0.18513992860011969,0.186260608700195,0.18779770475020996,0.1914739210001244,0.19789209974987898,0.2164222992001214,0.21748392105041603
50,9.5,0.6400380462408066,0.7906148539857188,2.0,5.633397871861234e-06,0.24600257095000871,0.49571990966796875,1.7300900220870972,0.25870922067530633,0.4958348572254181,0.5453060984611511,0.5940161049365997,0.5959247648715973,0.6003467589616776,0.604054045677185,0.6624611854553231,0.7040737956123412,1.3153288646141303,0.12551451540274675,0.704155420965251,0.7383604356947161,0.7707236841534367,0.7719616342319406,0.7748204624984416,0.7772089938973903,0.8054683089397363,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.8954862500540915e-06,9.148718090727925e-06,1.956720796132314e-06,3.335715344292112e-06,3.4329972986597567e-06,3.917406284017488e-06,5.4577045375481245e-06,6.757986557204277e-06,8.512620930559934e-06,9.11152403568849e-06,0.23199208799996995,0.2813970420002079,0.013794881405167304,0.23199643140026183,0.23445181409988436,0.2373134847498477,0.24008794949986623,0.24956235124977866,0.2659778040002038,0.2687613418501997
60,9.5,0.639007431268692,0.7903627727352769,2.0,5.793111238745041e-06,0.292850268000052,0.495538592338562,1.6998674869537354,0.25182834600317594,0.49862552881240846,0.5483961522579193,0.5915727317333221,0.5979081094264984,0.6009158790111542,0.6043359577655792,0.6599370479583748,0.7039450208209175,1.3037896636166952,0.1228354429517594,0.7061340358693233,0.7404499892754345,0.7691375621882812,0.7732451277482328,0.7751875296009716,0.7773904573407268,0.804240557146737,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.955123200081289e-06,9.046554332599044e-06,2.026256531564587e-06,3.478364014881663e-06,3.50615315255709e-06,3.850720095215365e-06,5.564582534134388e-06,7.3994955164380375e-06,8.826374716591091e-06,9.017598466016353e-06,0.2738805100002537,0.3389909960001205,0.017200247518014685,0.27475261759991554,0.28024213920011787,0.28274424749997706,0.2860172915002295,0.295920965999926,0.316510547100188,0.32246844970018174
70,9.5,0.6307300135493279,0.7869137301186655,2.0,5.982023547403515e-06,0.3401995017001127,0.4957936108112335,1.5493568181991577,0.21870199882488442,0.49694362431764605,0.5466431498527526,0.5919936150312424,0.5971062779426575,0.5998030304908752,0.6040108501911163,0.6531930446624763,0.7041261327427306,1.2447316249694782,0.11000858770332468,0.70494225952322,0.7392648940505796,0.7694104806476035,0.7727265207845686,0.774469502242127,0.7771812295831964,0.8017897866129644,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.935987140517682e-06,8.676059660501779e-06,1.873055928148579e-06,2.9621632129419597e-06,3.7759023834951225e-06,4.419914621394128e-06,5.995691753923894e-06,7.583565602544696e-06,8.359827217645944e-06,8.660726278321817e-06,0.3183164750003016,0.39355072900025334,0.02073457031120344,0.31885148459996343,0.32500490980000907,0.32903203975024553,0.3324407355000858,0.34090096399995673,0.37741745570015156,0.37905415079999333
80,9.5,0.5825283259153367,0.7629266420594829,2.0,6.340835898299701e-06,0.3883567957499963,0.49504202604293823,0.6063882112503052,0.03303625608702833,0.4965845882892609,0.5444826424121857,0.5896009504795074,0.59551140666008,0.5986298173666,0.6025300443172454,0.6055037945508956,0.7035922299478145,0.7787093239780202,0.022272587616510794,0.7046875372441725,0.7378083617528978,0.7678547711635137,0.7716938530342652,0.7737116812842474,0.7762278339141145,0.7781412324027108,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.8267508605495095e-06,8.906624861992895e-06,1.9046294426439945e-06,3.0322170205181464e-06,4.087740177055821e-06,4.965418775100261e-06,6.425174360629171e-06,7.81178881879896e-06,8.629453950561584e-06,8.870282385032624e-06,0.3637744450002174,0.44693963400004577,0.024218776381024227,0.3660459576999756,0.3686667774997659,0.37384830300004523,0.38051532799977394,0.3902191329998459,0.4326283351000257,0.43988181230010925
90,9.5,0.5827552109956742,0.7630767167773487,2.0,6.616560887778179e-06,0.43588434969999523,0.49367520213127136,0.6097098588943481,0.03297697780775144,0.49921992123126985,0.5449216276407242,0.592325434088707,0.5959262847900391,0.5978390276432037,0.6004486203193664,0.6070246726274491,0.702620240337034,0.7808392016890213,0.022222210510545584,0.7065543904216187,0.7381140879086082,0.7696268001618742,0.7719626186970182,0.7732004989316901,0.7748849681623831,0.7791177809964676,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0201475601643323e-06,9.348543244414032e-06,1.8203784951545075e-06,3.1835637346375734e-06,4.51411068206653e-06,5.3071486763656145e-06,6.994500581640751e-06,7.717684929957614e-06,8.853343082591892e-06,8.901093708118425e-06,0.4079003250003552,0.5027814290001515,0.028102577931159337,0.41113086745028793,0.4138732408998294,0.42000998349988095,0.4256288450001193,0.4359774482497869,0.4857357571998819,0.5004856827500589
