iter,repetition,loss,med_percentage_error,mean_percentage_error,mean_Euler_error,optimal_N,var_loss,time,min_loss,max_loss,std_loss,P5_loss,P10_loss,P25_loss,P50_loss,P75_loss,P90_loss,P95_loss,min_med_percentage_error,max_med_percentage_error,std_med_percentage_error,P5_med_percentage_error,P10_med_percentage_error,P25_med_percentage_error,P50_med_percentage_error,P75_med_percentage_error,P90_med_percentage_error,P95_med_percentage_error,min_mean_percentage_error,max_mean_percentage_error,std_mean_percentage_error,P5_mean_percentage_error,P10_mean_percentage_error,P25_mean_percentage_error,P50_mean_percentage_error,P75_mean_percentage_error,P90_mean_percentage_error,P95_mean_percentage_error,min_mean_Euler_error,max_mean_Euler_error,std_mean_Euler_error,P5_mean_Euler_error,P10_mean_Euler_error,P25_mean_Euler_error,P50_mean_Euler_error,P75_mean_Euler_error,P90_mean_Euler_error,P95_mean_Euler_error,min_optimal_N,max_optimal_N,std_optimal_N,P5_optimal_N,P10_optimal_N,P25_optimal_N,P50_optimal_N,P75_optimal_N,P90_optimal_N,P95_optimal_N,min_var_loss,max_var_loss,std_var_loss,P5_var_loss,P10_var_loss,P25_var_loss,P50_var_loss,P75_var_loss,P90_var_loss,P95_var_loss,min_time,max_time,std_time,P5_time,P10_time,P25_time,P50_time,P75_time,P90_time,P95_time
0,49.5,0.1484440762968734,-1.0,-1.0,0.3676293291465624,2.0,9.617907097785316e-08,0.0055979279699931795,0.007541039492934942,0.3429177701473236,0.08363097403867895,0.024880074989050628,0.04945658221840858,0.08332318998873234,0.14152131974697113,0.1992909349501133,0.25642083585262315,0.3181766331195831,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08683915875303573,0.5855918118854836,0.11587503129186535,0.15772871223433893,0.2223883516034243,0.2886570823801612,0.3761931942032676,0.4464179059791383,0.5063461707612816,0.5640684730661119,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5032524941792645e-11,6.68439970468171e-07,1.4235059292518058e-07,1.5611394710290939e-10,4.3177821495987703e-10,5.135991614224622e-09,3.485013735371468e-08,1.2433769597919308e-07,2.8434891646611504e-07,4.399039680720306e-07,0.003492107998681604,0.012381656999423285,0.0019392049446501569,0.003887650699743972,0.003955919800318952,0.004342224999163591,0.004947704499500105,0.00601683025024613,0.008452403500632505,0.010347269349767884
1,49.5,0.12192477617412806,-1.0,-1.0,0.3311214548935339,2.0,9.617907097785316e-08,0.01912580912006888,0.004926922731101513,0.30238813161849976,0.07383703347944413,0.01870892746374011,0.038804825767874716,0.06335925962775946,0.11382898688316345,0.16721656918525696,0.23067435175180434,0.26815578192472456,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07019204179322264,0.5498982920672693,0.11138865565851663,0.13677554936911024,0.19698744862834405,0.2517083041097212,0.3373849701062339,0.40892074644408566,0.4802856920056902,0.517828782447401,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5032524941792645e-11,6.68439970468171e-07,1.4235059292518058e-07,1.5611394710290939e-10,4.3177821495987703e-10,5.135991614224622e-09,3.485013735371468e-08,1.2433769597919308e-07,2.8434891646611504e-07,4.399039680720306e-07,0.01182254500054114,0.032836868000231334,0.00431003918626525,0.014882545050841144,0.015452451100463805,0.016325142750247323,0.01733147050072148,0.020513468000444846,0.02619159200075956,0.027724492850848038
2,49.5,0.1000280054169707,-1.0,-1.0,0.2973981713346734,2.0,9.617907097785316e-08,0.023582257040088733,0.0022867778316140175,0.2709744870662689,0.06599480002101922,0.013980355393141509,0.029711133241653444,0.048199295066297054,0.08754197880625725,0.1405838429927826,0.19245941936969757,0.23074857145547864,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.04782026590906849,0.5205520983208779,0.10816342435147543,0.11822919209232743,0.1723647912997635,0.21954335947200448,0.2958744126637795,0.37494090464193836,0.4387019513797804,0.48035356999072193,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5032524941792645e-11,6.68439970468171e-07,1.4235059292518058e-07,1.5611394710290939e-10,4.3177821495987703e-10,5.135991614224622e-09,3.485013735371468e-08,1.2433769597919308e-07,2.8434891646611504e-07,4.399039680720306e-07,0.014595919001294533,0.036788712999623385,0.005053411249582694,0.01882790164972903,0.019296785900223767,0.020135672749802325,0.021878303999073978,0.02485590800006321,0.031464398000571235,0.03558344869952634
3,49.5,0.08176011052797548,-1.0,-1.0,0.2660298363042918,2.0,9.617907097785316e-08,0.027714190729930123,0.0011937719536945224,0.24202564358711243,0.059072209383895805,0.00926068308763206,0.022511190176010134,0.03601089399307966,0.06409260258078575,0.12051745504140854,0.16947385072708132,0.19756761938333509,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.03455100510396944,0.4919610183613255,0.10535287852748725,0.09621635035269394,0.15002999694937752,0.1897650276311833,0.25316470096805127,0.3471546391302978,0.4116714048413714,0.4444759287909578,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5032524941792645e-11,6.68439970468171e-07,1.4235059292518058e-07,1.5611394710290939e-10,4.3177821495987703e-10,5.135991614224622e-09,3.485013735371468e-08,1.2433769597919308e-07,2.8434891646611504e-07,4.399039680720306e-07,0.01728373100013414,0.042301662999307155,0.00561189691082345,0.022211790500296046,0.022866979500213346,0.023729039000500052,0.025704114999825833,0.029737818500052526,0.0368010547994345,0.03988270855106748
4,49.5,0.06670899188611656,-1.0,-1.0,0.23724943847025212,2.0,9.617907097785316e-08,0.031566087859991966,0.0008021346293389797,0.21483778953552246,0.05279804202356698,0.006769789801910521,0.017119123041629793,0.026222107466310263,0.04849976859986782,0.09646013006567955,0.1469222813844681,0.17138985171914098,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.02832198138088117,0.46350597572795377,0.10260100139146762,0.0821581078814848,0.13082032303486882,0.16192898983814322,0.22022331483890747,0.31058001102250343,0.3833030423526427,0.4139847876399235,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5032524941792645e-11,6.68439970468171e-07,1.4235059292518058e-07,1.5611394710290939e-10,4.3177821495987703e-10,5.135991614224622e-09,3.485013735371468e-08,1.2433769597919308e-07,2.8434891646611504e-07,4.399039680720306e-07,0.019827445001283195,0.05006028000025253,0.005997897824801207,0.02560212030139155,0.02617263819956861,0.02749783000081152,0.029325585500373563,0.033876068749577826,0.041534170101476774,0.04340983254978709
5,49.5,0.054207291740458456,-1.0,-1.0,0.21068570553173166,2.0,9.617907097785316e-08,0.035408982050084886,0.0005722094792872667,0.19030983746051788,0.04687317240583226,0.0049132017535157505,0.01131673390045762,0.017250821460038424,0.03758932836353779,0.07866360247135162,0.1257108703255654,0.15195844024419783,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.02392090046982485,0.4362451575209952,0.09958918253421528,0.06998317053486944,0.10637880744031437,0.13134213296536124,0.19386566993523008,0.2804667312724405,0.35453920244197173,0.3898183421352887,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5032524941792645e-11,6.68439970468171e-07,1.4235059292518058e-07,1.5611394710290939e-10,4.3177821495987703e-10,5.135991614224622e-09,3.485013735371468e-08,1.2433769597919308e-07,2.8434891646611504e-07,4.399039680720306e-07,0.02241869000135921,0.053898329999356065,0.0066080155037777245,0.02879970280064299,0.02967426379891549,0.03095916450047298,0.03285086899995804,0.03797855249968052,0.04684665780023352,0.04884293225049987
6,49.5,0.04396806910459418,-1.0,-1.0,0.18650968324206796,2.0,9.617907097785316e-08,0.038901309439970645,0.0003399670822545886,0.1674915999174118,0.041387509596129565,0.002925782324746251,0.0067114659119397405,0.012346016708761454,0.0291232168674469,0.06591091863811016,0.10636437982320797,0.13255354166030883,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.018438196285282045,0.40925737613073243,0.09630657676828677,0.054043659403233704,0.08189492664743162,0.11110775920212884,0.17065028559489187,0.25672322336708037,0.3260764207215334,0.36407735199518015,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5032524941792645e-11,6.68439970468171e-07,1.4235059292518058e-07,1.5611394710290939e-10,4.3177821495987703e-10,5.135991614224622e-09,3.485013735371468e-08,1.2433769597919308e-07,2.8434891646611504e-07,4.399039680720306e-07,0.024929340001108358,0.05741850199956389,0.0070925990220189,0.03199156425034744,0.03253426520004723,0.0339324767501239,0.03623620049984311,0.041787484499764105,0.05049495590064908,0.052954277650405855
7,49.5,0.03554796498443466,-1.0,-1.0,0.16467860693786907,2.0,9.617907097785316e-08,0.04218106674004957,0.00011012970935553312,0.1466287225484848,0.03617154069143592,0.0013783852278720587,0.0037438533501699565,0.009089588886126876,0.020817479118704796,0.05358145013451576,0.08940751552581797,0.11416505537927149,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.010494270310771166,0.38292130072442404,0.0922716750777508,0.03712659344536603,0.06118697207016296,0.09533900258041064,0.14426981382502557,0.23146428007053793,0.298963314461968,0.33788115188006007,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5032524941792645e-11,6.68439970468171e-07,1.4235059292518058e-07,1.5611394710290939e-10,4.3177821495987703e-10,5.135991614224622e-09,3.485013735371468e-08,1.2433769597919308e-07,2.8434891646611504e-07,4.399039680720306e-07,0.027443180000773282,0.061723569000605494,0.0075915416017890616,0.034678853400055235,0.03537727389993961,0.03686788975028321,0.03946162450029078,0.044933515750472,0.05590009189891135,0.05701641485075015
8,49.5,0.02870224686084839,-1.0,-1.0,0.14514588025173666,2.0,9.617907097785316e-08,0.04549556769999981,5.4492738854605705e-05,0.12773048877716064,0.03141461072275599,0.0009068280167412013,0.002171414019539952,0.006642993306741118,0.015969586558640003,0.04155874624848366,0.07616567164659505,0.09773481301963328,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0073819197269142465,0.3573940245403673,0.08781822540871725,0.03010086503119175,0.04659810036312973,0.08149401107943471,0.12633534098580054,0.20385931880006697,0.27596723865388023,0.3126240122895955,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5032524941792645e-11,6.68439970468171e-07,1.4235059292518058e-07,1.5611394710290939e-10,4.3177821495987703e-10,5.135991614224622e-09,3.485013735371468e-08,1.2433769597919308e-07,2.8434891646611504e-07,4.399039680720306e-07,0.029932329000075697,0.06828570300058345,0.008409508083411945,0.03722185019860262,0.03801644969862537,0.039513765000265266,0.042604535999998916,0.05052662925027107,0.06040992759953952,0.06171225345051425
9,49.5,0.02313374078295965,-1.0,-1.0,0.12766282628936879,2.0,9.617907097785316e-08,0.04865959974003999,2.65434955508681e-05,0.11061016470193863,0.027134048204173426,0.0005949347527348437,0.0013276449055410922,0.004071723320521414,0.011740206740796566,0.031967418268322945,0.06469716578722001,0.08405155837535856,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.005152037999750012,0.33258106485778566,0.08309629054168409,0.024373299204168322,0.036436609616111185,0.0638065706993359,0.10835130168995735,0.1787942814487536,0.25435590880100234,0.28990854344796746,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5032524941792645e-11,6.68439970468171e-07,1.4235059292518058e-07,1.5611394710290939e-10,4.3177821495987703e-10,5.135991614224622e-09,3.485013735371468e-08,1.2433769597919308e-07,2.8434891646611504e-07,4.399039680720306e-07,0.03415102500002831,0.07265357299911557,0.00896147909640751,0.03971198759973049,0.04057285910112114,0.042193430750558036,0.0457053519994588,0.054257372499705525,0.0642410819993529,0.06632002414935413
