iter,repetition,loss,mean_Euler_error,optimal_N,var_loss,time,min_loss,max_loss,std_loss,P5_loss,P10_loss,P25_loss,P50_loss,P75_loss,P90_loss,P95_loss,min_mean_Euler_error,max_mean_Euler_error,std_mean_Euler_error,P5_mean_Euler_error,P10_mean_Euler_error,P25_mean_Euler_error,P50_mean_Euler_error,P75_mean_Euler_error,P90_mean_Euler_error,P95_mean_Euler_error,min_optimal_N,max_optimal_N,std_optimal_N,P5_optimal_N,P10_optimal_N,P25_optimal_N,P50_optimal_N,P75_optimal_N,P90_optimal_N,P95_optimal_N,min_var_loss,max_var_loss,std_var_loss,P5_var_loss,P10_var_loss,P25_var_loss,P50_var_loss,P75_var_loss,P90_var_loss,P95_var_loss,min_time,max_time,std_time,P5_time,P10_time,P25_time,P50_time,P75_time,P90_time,P95_time
0,9.5,0.16291538812220097,0.39620438117975587,2.0,4.436100702150725e-05,0.006097731799854955,0.07039708644151688,0.304904043674469,0.06606114267277771,0.08949073925614356,0.0914195016026497,0.12130354344844818,0.1519422084093094,0.18605311587452888,0.27554047107696533,0.29294191002845765,0.2653244927282758,0.5521811692501556,0.07905678476271716,0.29904995525690303,0.30235614944093975,0.3482663028607049,0.38977980264839146,0.4313048439476009,0.5248931821204524,0.5412352576117504,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.051436066627503e-06,0.00015751931816339494,4.5549096662455364e-05,6.662786181550473e-06,6.743463862221688e-06,1.5290977316908538e-05,2.7276297332718967e-05,5.031166132539511e-05,0.00012550462875515224,0.00014852546807378532,0.004330245999881299,0.013350860999707947,0.002059415320357701,0.004666901301970938,0.004726990200106229,0.004874025749813882,0.005549853998672916,0.006371296999077458,0.007427924600415284,0.00962422000075094
10,9.5,0.1227057583630085,0.344636449587654,2.0,2.5314241880550984e-05,0.06067371334975178,0.05867663770914078,0.24149370193481445,0.046613215515856725,0.07140590474009514,0.07462062537670136,0.08668779768049717,0.11541039496660233,0.1414344608783722,0.1816577583551407,0.195528382062912,0.2422326107466556,0.491420087028211,0.06433036426893299,0.2671576444483645,0.273163279765915,0.29439896107236885,0.33967533738230404,0.3759312929262954,0.4261903882722545,0.4420407782487105,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5305556482635437e-06,0.00010353982448577882,3.17192884182771e-05,2.9789468972012404e-06,3.0348023574333638e-06,5.596730479737744e-06,1.1421058443374932e-05,2.766684745438397e-05,8.110955823212865e-05,0.00010119883855804802,0.05410315999870363,0.07600715799890168,0.005163814985533673,0.05501525025019873,0.05535988419833302,0.05755658600082825,0.059446330499667965,0.06258556199873055,0.06747379520056711,0.06821711430175129
20,9.5,0.10032917875796557,0.31187886224020267,2.0,1.4671425280539553e-05,0.1121783697997671,0.05119837448000908,0.2073090672492981,0.03797918150068399,0.058422994799911976,0.062196876108646396,0.07866866327822208,0.08954958245158195,0.11383688822388649,0.1462392196059227,0.15208783596754077,0.22627057802553358,0.45531205480340414,0.05676131044926786,0.24168262898224663,0.24938244423077255,0.2802472719482709,0.29924788716696127,0.33733711890873974,0.3824102375729278,0.38969374757894115,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0096416372107342e-06,6.758825387805701e-05,2.139068471884018e-05,1.1814856006822085e-06,1.193961885292083e-06,1.8135314530809411e-06,4.0871491364669055e-06,1.4097553212195635e-05,5.1347943954169775e-05,6.653712783008814e-05,0.1006322689991066,0.13578064700050163,0.008805711020374241,0.10347410849872177,0.10364417649925599,0.10793699900023057,0.10992621749937825,0.11255246700147836,0.12643292319989996,0.13056371249967924
30,9.5,0.08240805678069592,0.2831574577066449,2.0,8.672853164171102e-06,0.1653893731497192,0.044086821377277374,0.14320223033428192,0.027895823198394183,0.04611832834780216,0.04630771428346634,0.0579274483025074,0.08355105668306351,0.09609193541109562,0.11678065955638886,0.12483373805880547,0.20996861998231398,0.3784207054777552,0.04844868067081546,0.21474898280985472,0.21519226333909502,0.24068051215723538,0.2889981348564831,0.3098613458404123,0.3417148308247153,0.3532710692427612,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.9170954551082106e-07,4.449260886758566e-05,1.396672358354165e-05,4.289197058824357e-07,4.5960462011862547e-07,5.822896491736174e-07,1.432987628504634e-06,7.016719464445487e-06,3.115844004787507e-05,4.212613753043115e-05,0.1502407289990515,0.20372549800231354,0.012681230688533114,0.15176320849923286,0.15421109319941023,0.15829753175148653,0.1618359114991108,0.16856985774938948,0.17821583060085688,0.18682261064959677
40,9.5,0.06629647016525268,0.25402273555520366,2.0,4.968799496054998e-06,0.21896852844975,0.03557824715971947,0.12942294776439667,0.02303969237571313,0.03808801453560591,0.03894384801387787,0.049063595943152905,0.065225999802351,0.07624635472893715,0.09065766558051111,0.10382711365818979,0.18862196892122474,0.3597540100741014,0.04315114179502646,0.1951557523526951,0.19734100252357578,0.22150248118446192,0.25537913096087295,0.2761220442889681,0.30102680802328213,0.3221063746367998,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.1326616004225799e-07,2.811365993693471e-05,8.533227822651745e-06,1.7586383637535622e-07,2.068048324872507e-07,2.2804533273301785e-07,5.855234485352412e-07,3.4483342460589484e-06,1.8886743346229204e-05,2.402873721439392e-05,0.2008079449988145,0.2612671640017652,0.015666992920375912,0.20115150775000074,0.2038244297993515,0.20858324075015844,0.21387222099929204,0.23021416074925583,0.23855910190031865,0.24324443849909586
50,9.5,0.05219288524240255,0.22609776162985548,2.0,2.6917304480775784e-06,0.2737418418500056,0.03148021548986435,0.08620188385248184,0.01584841776218901,0.03473726585507393,0.03551105335354805,0.03877720329910517,0.05109309405088425,0.057679591700434685,0.07398023754358293,0.08469309099018574,0.1774266481954285,0.2936015733140438,0.03360274782579216,0.18636807132784755,0.18844300826887767,0.1969181129213803,0.22603781483857088,0.24016500490116569,0.2719196119326346,0.2910201715904958,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.1348357626702636e-08,1.667714910581708e-05,4.904868007426813e-06,8.069687237366452e-08,9.613451857148903e-08,1.132603256337461e-07,3.4553499062894843e-07,1.5408631952595897e-06,1.0189733584411448e-05,1.3707105768844488e-05,0.2528291069993429,0.30958043500140775,0.01513223379450459,0.25351652130038926,0.25758491160031555,0.26468387375189195,0.2701372755000193,0.28104929899973286,0.2950972818996888,0.2965555160491931
60,9.5,0.0413601758889854,0.20120727583274362,2.0,1.350184190755499e-06,0.32463615634951565,0.024792760610580444,0.06632393598556519,0.01247111776636274,0.025026042573153974,0.0263986699283123,0.030554814729839563,0.04104232043027878,0.048926278948783875,0.06043823882937432,0.06180496104061604,0.1574571707182002,0.2575343394298422,0.03036285890692298,0.15819612458442858,0.16247054081413098,0.17479926057046005,0.20258837795476753,0.2211872681505217,0.24584071657597156,0.24859758161709555,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.511291429778794e-08,9.087699581868946e-06,2.551976653947574e-06,3.274141215570126e-08,4.8354168711739476e-08,7.08823154127458e-08,1.987888663279591e-07,7.393166561087128e-07,5.141241010278466e-06,6.793771084630863e-06,0.30029707699941355,0.359261035999225,0.01614128804511932,0.3011138309490889,0.3068178719995558,0.3158871909995469,0.32108634900032484,0.3332445167493461,0.3476804521000304,0.34892278259903836
70,9.5,0.03385807778686285,0.18157018804186403,2.0,7.264375997806383e-07,0.37502186759984396,0.019697118550539017,0.06439924240112305,0.011620234452376544,0.02055073156952858,0.020985418744385243,0.02393794059753418,0.03161943517625332,0.03953737020492554,0.04626289568841458,0.050649826414883144,0.14034642336211856,0.25377005812570375,0.030613801519558583,0.14335360342599043,0.14486274877444016,0.1547156270321331,0.17781338474340141,0.19883363448055524,0.21507000843103208,0.22495807463074513,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.892488156358013e-09,5.812865565530956e-06,1.4667521057607623e-06,1.531587878389473e-08,2.8528097004709712e-08,4.6069449126662225e-08,1.1433684449002613e-07,3.4115580092475286e-07,2.4279601639136685e-06,3.298078358056957e-06,0.3471361279989651,0.4075742370005173,0.016817923396628288,0.34981535695014826,0.355642515900945,0.36472221949952655,0.37222675799966964,0.38742528299917467,0.3982808284978091,0.40104041725044226
80,9.5,0.026790282502770425,0.16162170206618828,2.0,3.8729167181372755e-07,0.4258960562998254,0.014414124190807343,0.04736293852329254,0.008820445009627299,0.015801047161221504,0.01665615513920784,0.019599984399974346,0.02544147800654173,0.031277929432690144,0.036862813308835035,0.04238706473261118,0.1200588363712032,0.21763027942658286,0.026531171815307435,0.12569556441534796,0.1290546902228608,0.1399984826690474,0.15949681456164255,0.1768552108589469,0.19194573041177468,0.20586349241068191,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.115296511983615e-09,3.351704799570143e-06,7.998024098254573e-07,8.41792541450559e-09,1.997722381474887e-08,3.211102523437148e-08,7.70480937717366e-08,1.6880919702089158e-07,1.1498036401462746e-06,1.505999171058649e-06,0.3969242759994813,0.4561511150022852,0.017389204176727745,0.4015813156498552,0.40718088840039857,0.4150343019991851,0.4215981550005381,0.4400226624993593,0.4518618209973283,0.45369789579954156
90,9.5,0.02223780411295593,0.1469427024356424,2.0,2.2188267396927585e-07,0.4763709623497562,0.01023489236831665,0.040381789207458496,0.007897280363316035,0.01216251477599144,0.013146044034510852,0.016975953709334135,0.0222244244068861,0.025082483887672424,0.033138750120997436,0.03681363724172115,0.10116764486888409,0.20095220627666294,0.026069670093933135,0.11026404582529149,0.11464880648378162,0.13026236971863955,0.14906949160680105,0.1583688031981569,0.18201375014926224,0.1918574571106467,2,2,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.630300622920913e-09,2.1272778394632043e-06,4.852231605329885e-07,5.154733202061834e-09,1.4174457419358078e-08,2.498354888302856e-08,5.781258096249076e-08,8.410643658862682e-08,5.339731724234299e-07,7.309992470254667e-07,0.4462153770000441,0.5085057720025361,0.018006648283388944,0.4511083766999036,0.4557636305986307,0.46448476549994666,0.4726691405003294,0.49068229225031246,0.5033588008980587,0.5065702932997738
